Order ID,Order Date,Customer ID,Customer Name,Region,Product Category,Product Name,Quantity Sold,Unit Price,Discount (%),Salesperson,Payment Method,Order Status,Total Sales,Profit Margin,Month,Year,Total
3e754000-0970-4ecb-81a7-dc37853519a2,2020-06-23,918df578-7a69-48f9-8724-9798cf251bb4,Shawn Moreno,Europe,Clothing,Alone,5,316.07,12.58,Caitlyn Boyd,PayPal,Pending,1381.54,480.71,2020-06,2020,1580.35
7370a12f-00f6-4827-91e9-77746963470b,2020-06-23,d3f8f160-d379-4266-b0b9-45f9404a4c30,Lynn Jackson,South America,Clothing,Hand,2,6.44,12.68,Diane Andrews,Amazon Pay,Completed,11.25,3.91,2020-06,2020,12.88
ff52719b-d382-4ef0-992c-bc58d10520f2,2020-06-23,bb15452b-d5c6-4420-85b1-666c0c59883a,Chad Conner,South America,Sports,Strategy,7,375.03,4.71,Jason Nelson,Credit Card,Cancelled,2501.56,870.43,2020-06,2020,2625.21
a15569b2-459c-4129-94de-58d7f808c352,2020-06-24,87119358-ea43-430c-9ece-ef7bcea85cc4,Gina Hudson,Europe,Books,Color,4,97.6,29.89,Johnny Marshall,Gift Card,Returned,273.71,95.24,2020-06,2020,390.4
f46c842a-248b-471d-9a0b-d9d8cfcd82a7,2020-06-25,f146b24c-a4be-4bf7-8434-22e7ea9a113c,Jennifer Wright,Asia,Books,Design,1,214.05,19.96,Joseph Brooks,Credit Card,Completed,171.33,59.62,2020-06,2020,214.05
a56a99ca-82b2-412a-8bfa-f80107e81070,2020-06-25,55b67db3-1cda-4efe-a583-eea806e94acb,Robert Cruz,Asia,Toys,Speech,4,189.12,8.69,Michelle Andersen,Amazon Pay,Pending,690.74,240.35,2020-06,2020,756.48
3b62f090-e17c-40bc-82c3-569af0bfd18c,2020-06-25,58a41f75-d44a-4ab1-b1b9-5bccfcb3a5f5,William Gross,Australia,Toys,Father,5,365.42,15.45,Emily Matthews,PayPal,Pending,1544.81,537.52,2020-06,2020,1827.1000000000001
20663a26-1f25-49c7-a0da-81e89de2a303,2020-06-25,c89ad1ef-0841-49a6-a0e0-8ebd2613e7b1,Melissa Henderson,North America,Sports,Cut,3,189.73,24.56,Diane Andrews,Amazon Pay,Completed,429.4,149.41,2020-06,2020,569.1899999999999
ac65c531-2ff8-45bc-8841-713a650df25d,2020-06-25,6111b727-c0fd-48df-beb0-8b97e77dbbfc,Denise Mcdonald,Europe,Electronics,Final,9,241.64,4.46,Adam Smith,PayPal,Returned,2077.77,722.97,2020-06,2020,2174.7599999999998
f239d7a0-4ead-413c-8ad0-db4c2462d184,2020-06-26,9cb25f9b-9b15-42e4-95b8-8f0884e8ba13,Anthony Johnson,North America,Home & Kitchen,Government,9,242.2,9.31,Kristen Ramos,Credit Card,Pending,1976.86,687.86,2020-06,2020,2179.7999999999997
7362f0e6-ed05-46ea-aec1-22a4c90d728d,2020-06-26,ab926e29-1fef-4aeb-9c89-5089f780bc80,Nathan Jackson,Asia,Electronics,In,1,220.37,23.99,Crystal Williams,Credit Card,Pending,167.5,58.28,2020-06,2020,220.37
0347354d-ac18-48ea-8d88-1d751b1c8c34,2020-06-27,739b7a48-0ccb-4523-8868-f0471c8614e4,Melissa Palmer,North America,Books,Message,8,382.16,27.44,Diane Andrews,Debit Card,Cancelled,2218.36,771.89,2020-06,2020,3057.28
a951a61e-ab13-4ccd-bf2d-a7e98bc551cc,2020-06-27,271e5e8c-2a26-4399-aa20-592f9253f799,Anita Hall,South America,Sports,Fight,4,341.33,1.07,Christina Thompson,PayPal,Returned,1350.71,469.99,2020-06,2020,1365.32
77d15711-e458-45ef-b6d1-9d99bfe80644,2020-06-27,0be905da-8355-4208-ace6-5b3e99d7a0ee,Cynthia Silva,Australia,Beauty,Claim,3,357.57,3.94,Sandra Luna,PayPal,Cancelled,1030.45,358.55,2020-06,2020,1072.71
799c4405-0fea-4393-89ff-bdf60cf6bd5d,2020-06-27,b65aa2a9-cf54-448c-9c45-4b2576ba98b0,Rachel Thompson,Australia,Beauty,Authority,2,125.87,7.68,Bradley Howe,Debit Card,Pending,232.41,80.87,2020-06,2020,251.74
f470cfd3-b82a-4a07-91a6-3c9acad22920,2020-06-27,94702452-c490-4c9e-9f62-9cd793a64fbd,Michael Young,North America,Clothing,Likely,8,278.38,21.28,Charles Smith,Gift Card,Returned,1753.13,610.01,2020-06,2020,2227.04
60656dd7-445b-45b6-947a-1c743fd899de,2020-06-27,7e2f3f4e-1628-4074-bd26-07c814953a3e,Courtney Paul,South America,Home & Kitchen,Those,5,294.76,14.52,Caleb Camacho,Debit Card,Pending,1259.8,438.35,2020-06,2020,1473.8
cfd635d9-8c55-442a-a724-216986e35b59,2020-06-29,6eba34f0-1479-4633-97c6-ede4296a8ca3,Rebecca Walls,Australia,Toys,Development,9,294.51,0.76,Adam Smith,Credit Card,Returned,2630.45,915.28,2020-06,2020,2650.59
9bf4d11e-529b-40fe-bf25-ecedd0f56407,2020-06-29,2bf6d9fc-8f3e-4656-ad71-f07d060581d7,Michael Fuentes,North America,Books,Must,1,397.95,12.28,Adam Smith,Amazon Pay,Pending,349.08,121.46,2020-06,2020,397.95
7eb475fc-9487-40b8-80c0-0722417877da,2020-06-29,f9938f34-14fd-4788-b04c-70b3d9769e21,Lisa Nash,North America,Home & Kitchen,Along,1,282.0,15.02,Jason Nelson,Amazon Pay,Pending,239.64,83.38,2020-06,2020,282.0
c865e4ea-1a91-451b-9998-6873e37728bb,2020-06-30,a6aad149-8e39-4cd1-97ad-6e11e8d5f191,Samuel Kelly,Australia,Beauty,Color,1,161.11,27.24,Mary Scott,Gift Card,Returned,117.22,40.79,2020-06,2020,161.11
152f06a4-067f-430b-b946-d9605b0e5642,2020-07-02,a479882f-e7db-4e7f-8478-bbb3d33181b5,Dominique Wilson,South America,Electronics,Of,4,28.94,1.01,Steven Coleman,Amazon Pay,Cancelled,114.59,39.87,2020-07,2020,115.76
dd294a76-00f9-452a-9b6d-40eb94454608,2020-07-02,b230535c-0263-498d-b576-f28b3409bd1c,Mercedes Anthony,Australia,Home & Kitchen,Wait,5,482.7,7.77,Crystal Williams,Debit Card,Completed,2225.97,774.54,2020-07,2020,2413.5
d07bc868-937c-4779-b20b-69302016f3bd,2020-07-02,ccc1e336-a7e3-48e4-b299-d02d617f54b9,Dr. Kimberly White,Australia,Home & Kitchen,On,10,421.73,14.67,Charles Smith,PayPal,Pending,3598.62,1252.16,2020-07,2020,4217.3
b0ef3d28-ff70-46de-9e82-895cf63481fa,2020-07-02,f3f90028-13f1-4fec-a9c0-fbeadaf10aff,Lori Carroll,Asia,Toys,Young,7,415.02,14.05,Crystal Williams,Gift Card,Returned,2496.97,868.83,2020-07,2020,2905.14
4647c625-2cdb-489f-b947-6251c3e81f59,2020-07-03,87040188-2d22-4fbc-9ce4-2befe424ab08,Veronica Gibson,South America,Home & Kitchen,Middle,7,386.01,27.93,Joseph Brooks,Gift Card,Cancelled,1947.38,677.6,2020-07,2020,2702.0699999999997
e094c1fa-685d-4dda-b1ad-90659f6827ac,2020-07-03,2b9ea992-baf4-4de0-8d84-bb2ea7e675ed,Christopher Barajas,Europe,Clothing,Structure,6,70.66,19.18,Crystal Williams,Gift Card,Returned,342.64,119.22,2020-07,2020,423.96
6154df6a-d91c-4757-bdd9-791070c1ca90,2020-07-03,656d68e4-1594-494d-8274-da79093ca066,Mrs. Tara Lane,Europe,Toys,Not,10,80.98,27.36,Susan Edwards,Debit Card,Pending,588.24,204.68,2020-07,2020,809.8000000000001
e0700bad-50ef-41c2-a79d-7f9621abcbc2,2020-07-04,0d86895a-5e74-4dbe-a9cb-6b7777bf6978,Leslie Taylor,Australia,Sports,Office,3,296.91,9.92,Diane Andrews,Credit Card,Pending,802.37,279.19,2020-07,2020,890.73
7e8a1037-36f9-40f8-b5ac-bbeedb975794,2020-07-04,6d981421-12ba-4c67-bd41-3863d95c41f0,Jose Reyes,North America,Electronics,Reality,3,454.82,23.9,Michelle Andersen,Gift Card,Pending,1038.35,361.3,2020-07,2020,1364.46
cbdfbdbb-de2f-4709-8987-5441733f6678,2020-07-05,892fed8d-0400-423e-a7ba-f4b14b44d987,Scott Warner,Europe,Electronics,Doctor,9,44.83,4.48,Emily Matthews,Gift Card,Returned,385.39,134.1,2020-07,2020,403.46999999999997
8acc03bb-3230-49cb-85e9-5af8bcf71843,2020-07-05,a085baf1-800d-432b-be19-3056789330b2,Jared Thompson,Asia,Books,Above,4,217.24,29.54,Crystal Williams,Debit Card,Cancelled,612.27,213.04,2020-07,2020,868.96
fd60ca02-09db-471d-ac34-d3d8c0c41936,2020-07-05,56050027-95c7-4aa0-944b-8f9a65ce4d88,Julie Yates,Europe,Toys,Factor,6,407.35,16.29,Johnny Marshall,Gift Card,Returned,2045.96,711.9,2020-07,2020,2444.1000000000004
fd8e8e62-1888-44ae-acd5-88d56aa758eb,2020-07-06,9baecdb1-e458-43a2-ab99-51bef7799e71,Jessica Barker,North America,Books,Participant,2,241.99,0.24,Michelle Andersen,Credit Card,Completed,482.82,168.0,2020-07,2020,483.98
c242adc8-8b22-41f7-acb9-56e630a3e812,2020-07-06,6aad1aa2-1000-41e0-a43c-c850afc4e63c,Shelly Smith,Asia,Electronics,You,7,174.49,5.69,Charles Smith,PayPal,Returned,1151.93,400.82,2020-07,2020,1221.43
c3bc91cd-ac35-4048-a539-a6b89c173196,2020-07-06,bbc98e2f-ce2c-4b43-8339-2c1301dd7ad3,Carl Herman,Europe,Clothing,Concern,9,63.86,12.18,Michelle Andersen,Debit Card,Pending,504.74,175.63,2020-07,2020,574.74
5650ef68-8caa-43e2-8149-89e56fa95e1a,2020-07-06,e2ad593d-8a0c-46fc-8be4-4b85faba0614,Adrian Johnson,Asia,Home & Kitchen,Though,8,110.15,14.39,Caleb Camacho,Gift Card,Returned,754.4,262.5,2020-07,2020,881.2
02831795-86f9-4ca7-8120-c85c8044542e,2020-07-06,b9208756-a2f0-49bc-b6cc-9f8b62a07023,Angela Rogers,South America,Books,Car,8,42.15,1.5,Bradley Howe,Debit Card,Pending,332.14,115.57,2020-07,2020,337.2
777c0821-41c5-46ff-88aa-f83c8955eb6d,2020-07-07,e0b7c3fc-9399-483b-981b-8a05ee999207,Nicholas Scott,South America,Sports,Wrong,7,153.51,16.86,Sandra Luna,Amazon Pay,Completed,893.4,310.86,2020-07,2020,1074.57
7cd47f6d-713a-4d83-a9e5-56c9dbedd1c8,2020-07-07,488a724e-7b5c-4d12-a516-5d2c9a0ee5bd,Tiffany Ortega,Asia,Books,Opportunity,1,45.81,29.72,Crystal Williams,Amazon Pay,Returned,32.2,11.2,2020-07,2020,45.81
f881a4e1-2327-445d-82bd-79ae3640976c,2020-07-08,b19feead-c91a-4cf0-a20a-640adc1cf527,Jennifer Torres,Europe,Home & Kitchen,All,3,192.48,15.57,Susan Edwards,PayPal,Completed,487.53,169.64,2020-07,2020,577.4399999999999
33cb37f0-8158-4ebd-951e-2af66d21c53b,2020-07-08,f555e487-9798-427b-ac59-d0e6d4f61e8e,Nancy Carter,Australia,Home & Kitchen,Condition,7,476.41,1.7,Michelle Garza,PayPal,Returned,3278.18,1140.66,2020-07,2020,3334.8700000000003
170e86c5-346c-4fa8-8cff-f5d068352ba1,2020-07-08,74cab180-c2b8-47f9-a37d-908334407d44,Ann Foster,Europe,Electronics,Hotel,1,237.68,28.15,Crystal Williams,Debit Card,Completed,170.77,59.42,2020-07,2020,237.68
51995a37-b090-4bf5-94e8-df4d1ea24d25,2020-07-09,4c4a4b8f-ba99-47fa-a00d-a165bf237cba,Catherine Sharp,South America,Electronics,Machine,3,261.04,13.01,Crystal Williams,Gift Card,Returned,681.24,237.04,2020-07,2020,783.1200000000001
ed9514b3-9523-46fe-beaa-19d8b90f265e,2020-07-09,375e087d-1536-4c56-8081-15f1564745f5,Erin Cooper,Asia,Clothing,Close,4,21.51,6.9,Johnny Marshall,PayPal,Completed,80.1,27.87,2020-07,2020,86.04
2d275520-f241-4e7b-b7dd-27316c11dd11,2020-07-09,dc47628a-fc0a-43a5-8025-7503a4674115,Barbara Fields,North America,Sports,History,8,353.45,19.94,Caleb Camacho,Gift Card,Completed,2263.78,787.69,2020-07,2020,2827.6
0481149a-fd91-4123-a67b-3ef7c16e5611,2020-07-09,6b747dc8-7c60-4cad-a55f-c7d89f8e4b10,Elizabeth Welch,Australia,Sports,With,4,161.77,24.17,Joseph Brooks,Credit Card,Completed,490.68,170.73,2020-07,2020,647.08
cd60969c-d2b8-4fd6-8d56-24c85b406971,2020-07-09,70a024ee-ad77-40dc-ae49-1b3bf08bf4c6,Adam Atkins,Europe,Electronics,These,4,114.51,9.71,Caitlyn Boyd,PayPal,Cancelled,413.56,143.9,2020-07,2020,458.04
8d013a0f-7c60-4316-a90a-be47f20bdb28,2020-07-10,23ff2ad3-b0dc-43ac-a47a-6a6af4329d50,Dana Brooks,North America,Toys,Material,8,409.67,20.15,Emily Matthews,Gift Card,Completed,2616.97,910.59,2020-07,2020,3277.36
cc865fef-b4a2-4dec-9d56-c4f15aec4b33,2020-07-10,10201cec-e2b5-4d62-a536-f52563d11c90,Christopher Davidson,Europe,Toys,Before,5,449.42,2.26,Jason Nelson,Debit Card,Returned,2196.32,764.22,2020-07,2020,2247.1
8db5f487-de4d-482c-9b9a-bc444d5e0f5c,2020-07-12,fae5763d-c682-4e79-a63d-0025062beb67,Thomas Warner,North America,Toys,Knowledge,8,96.17,2.73,Caleb Camacho,Credit Card,Returned,748.36,260.4,2020-07,2020,769.36
108ce2bc-096f-4094-8ef8-efced521de68,2020-07-12,80179c55-c6e6-45d0-85a5-a0f857d60c8b,Nicolas Moran,South America,Clothing,As,9,374.08,18.2,Diane Andrews,Debit Card,Returned,2753.98,958.26,2020-07,2020,3366.72
c1e7c630-315f-4c44-8cae-0e300c3cb325,2020-07-12,3e64550e-b485-4b31-a514-d2afa3fb4c07,Tristan Flores,North America,Electronics,As,9,163.67,20.91,Michelle Garza,Amazon Pay,Cancelled,1165.02,405.37,2020-07,2020,1473.03
ec28e4a0-76e4-4411-b739-36d15fa21071,2020-07-13,5090372f-e5b8-4c14-b73d-cd12e2b1e886,Christopher Morgan,Asia,Clothing,Drug,7,109.46,27.82,Adam Smith,Amazon Pay,Pending,553.06,192.44,2020-07,2020,766.2199999999999
1c90c905-776a-4f31-abb2-83e5c01536b1,2020-07-13,8d6e78ee-3746-446a-97c5-20bc98744bd1,Roberto Ramirez,South America,Sports,Maintain,8,14.96,10.0,Kristen Ramos,Amazon Pay,Completed,107.71,37.48,2020-07,2020,119.68
678dd2a1-647b-4b03-8ffe-f5c4175ab9f2,2020-07-14,6dcf54e3-c77b-458b-a088-ba18568e415b,Tina Robbins,Europe,Books,Born,3,400.89,28.8,Bradley Howe,PayPal,Completed,856.3,297.95,2020-07,2020,1202.67
00b28761-96ac-42a3-b493-836dcc537b5a,2020-07-14,5215b9e8-a1b8-49a2-987a-d43d6ed333b7,Travis Hall,Europe,Electronics,Relate,10,263.52,0.06,Steven Coleman,Gift Card,Pending,2633.62,916.38,2020-07,2020,2635.2
3833b55d-7b15-4c91-b3c5-8b7edffba7f4,2020-07-14,95dfbf8a-de12-474c-ae38-7235f9f49cd6,Jamie Jensen,Australia,Clothing,Keep,1,165.95,15.84,Bradley Howe,Debit Card,Completed,139.66,48.6,2020-07,2020,165.95
358f8d36-efe6-42a0-97e6-a531830dfd99,2020-07-15,7846f2ea-2bf2-4e24-98e2-f5ef66f73d41,Shari Anderson,North America,Toys,Provide,6,232.27,16.89,Roger Brown,Debit Card,Pending,1158.24,403.01,2020-07,2020,1393.6200000000001
b7e2273d-4f53-4225-980a-efcf53709649,2020-07-16,9d496678-9818-494a-83c5-2e0026f52712,Theresa Higgins,Europe,Books,Something,7,355.81,28.54,Charles Smith,Gift Card,Returned,1779.83,619.3,2020-07,2020,2490.67
ec638955-301a-4ced-b580-e95ae991e68a,2020-07-16,e8a04d5e-e97f-4928-b9f9-ff070c140024,Amy Lucas,North America,Beauty,Course,1,259.29,25.38,Charles Smith,Debit Card,Pending,193.48,67.32,2020-07,2020,259.29
1f847ea2-4295-45e1-a239-1441cff8b6c2,2020-07-16,6ec1562b-8aca-48af-bd06-cbdda004d3d4,Samantha Anderson,South America,Toys,Look,3,231.53,14.46,Michelle Andersen,Gift Card,Completed,594.15,206.74,2020-07,2020,694.59
25372781-050d-46e9-a55c-2b7372c21e3e,2020-07-17,26538a42-685b-4b29-848e-c04211052936,James Olson,Europe,Electronics,Idea,4,239.62,1.44,Susan Edwards,Debit Card,Pending,944.68,328.71,2020-07,2020,958.48
ccc58828-e8e4-4935-9ca3-27f1f8591028,2020-07-17,feaf4d74-2f5d-4380-9b7a-973174cf731a,Curtis Miller,North America,Toys,Cell,8,301.49,17.35,Michelle Garza,PayPal,Completed,1993.45,693.63,2020-07,2020,2411.92
4f9f4665-0704-4418-805b-aacf3a2dd372,2020-07-18,06972845-2801-4d69-8c9f-62eefc4612d0,Christopher Cameron,South America,Clothing,Society,5,279.64,17.2,Johnny Marshall,PayPal,Returned,1157.71,402.83,2020-07,2020,1398.1999999999998
d3eab343-3a89-4a1d-b344-fb7d4df0a232,2020-07-18,e9bd87de-854b-4b3d-82b7-c3556bbaacc1,Patrick Taylor,Europe,Books,Back,5,248.88,3.51,Caitlyn Boyd,Gift Card,Completed,1200.72,417.8,2020-07,2020,1244.4
6a56a7ce-4256-45fb-b55c-d294990d3762,2020-07-18,44622af5-357f-4e3e-a11e-959e5ca0889c,Richard Evans,Europe,Clothing,People,6,397.05,25.93,Caleb Camacho,Debit Card,Returned,1764.57,613.99,2020-07,2020,2382.3
eec8f5c9-e6af-4d66-b1de-0ca9089ae002,2020-07-19,3daf7052-f1af-4328-bdd9-c1f7cf79798e,Mark Garcia,Europe,Home & Kitchen,Chair,3,346.17,10.47,Charles Smith,Credit Card,Cancelled,929.78,323.52,2020-07,2020,1038.51
90cedf6e-ed65-4922-9654-8e2c1be13aa4,2020-07-19,417f5a65-0a13-4f40-934b-53cc43df9462,Corey Smith,North America,Beauty,In,2,301.68,16.66,Steven Coleman,Gift Card,Cancelled,502.84,174.97,2020-07,2020,603.36
1c55e795-fbc1-4476-9dd1-f974135994c6,2020-07-20,5a1684c5-20b8-4369-94d9-cf718365e28b,Kelly Kelly,Asia,Home & Kitchen,Office,10,205.98,26.79,Caleb Camacho,Gift Card,Returned,1507.98,524.71,2020-07,2020,2059.7999999999997
be20b4cf-43e9-4607-9fc2-eeafdf3e01dd,2020-07-20,6ffcb1ef-d537-45a8-8aec-262d11978000,Michael Murphy,South America,Books,Sea,3,427.95,15.37,Crystal Williams,Gift Card,Cancelled,1086.52,378.06,2020-07,2020,1283.85
17261126-a24b-4b86-9524-d52b6ce3cf07,2020-07-21,787d0d7e-467a-4df3-b4fe-742538d5e5ee,Jamie Martinez,Australia,Beauty,His,6,326.86,10.43,Michelle Garza,Debit Card,Completed,1756.61,611.22,2020-07,2020,1961.16
c1bad5e6-2564-43e3-9715-f44d5fcc2d8e,2020-07-21,7815746a-a9dd-491d-947a-12521d42f5b1,Brian Myers,Asia,Sports,Rock,5,56.41,7.36,Roger Brown,Credit Card,Pending,261.29,90.92,2020-07,2020,282.04999999999995
1b4f98ae-af68-406c-b63d-7569b48719fc,2020-07-22,e0a366ed-e431-4c3c-8803-3dea3ad5e358,Hayley Nelson,Asia,Sports,Meeting,8,102.05,7.08,Diane Andrews,Amazon Pay,Completed,758.6,263.96,2020-07,2020,816.4
06b14ccc-f158-4766-b210-e2e1aee8e069,2020-07-23,77c893df-ce5c-4542-916f-fc8c64fd6e12,Jessica Butler,Europe,Home & Kitchen,Care,9,435.08,11.91,Michelle Garza,Credit Card,Cancelled,3449.36,1200.22,2020-07,2020,3915.72
fc55eda4-0f29-439a-875c-5bbcb67aaa1a,2020-07-23,7fb99ad9-bd95-44a1-9d08-b0e2edb9e26a,Laura Clarke,North America,Clothing,Education,3,80.53,3.61,Michelle Andersen,Credit Card,Cancelled,232.87,81.03,2020-07,2020,241.59
314bd814-3ff0-462d-9a5b-f4a079aed11d,2020-07-24,015a7619-9ae7-4743-95cf-f975a583bc61,Christine Barker,Australia,Toys,May,2,243.58,7.69,Joseph Brooks,PayPal,Cancelled,449.7,156.48,2020-07,2020,487.16
ef1c9dbe-b6b6-4eb5-a332-164dd12ded92,2020-07-24,6e837469-ce85-4b2e-ac41-433ace23aacf,Lisa Scott DVM,Australia,Toys,Send,5,297.52,3.7,Johnny Marshall,Credit Card,Completed,1432.56,498.47,2020-07,2020,1487.6
35aabc45-d9c2-4a39-84d1-c299663fbef3,2020-07-24,9489233b-aaeb-45b3-92c8-66f5b33e5309,Jennifer Smith,Asia,Clothing,Get,6,39.1,1.63,Crystal Williams,PayPal,Pending,230.78,80.3,2020-07,2020,234.60000000000002
306c676a-4174-4623-a1df-87cafb1fe33c,2020-07-24,e03e3de2-fed8-4335-84a8-7f8cef80f778,Tiffany Carlson,Asia,Sports,Itself,10,179.16,21.63,Steven Coleman,Amazon Pay,Completed,1404.08,488.56,2020-07,2020,1791.6
d5e5e143-4238-4868-9919-d03df26741f8,2020-07-25,345863e0-374f-44c0-bb6f-24c17da23ec8,Kenneth Valencia,Europe,Home & Kitchen,Become,8,65.55,8.23,Sandra Luna,Gift Card,Completed,481.24,167.45,2020-07,2020,524.4
90fe5023-34f1-4491-a830-b586f413e08a,2020-07-25,8c70a9a6-bb1f-491e-aa47-d1c5cf3a7f2f,Jason Stewart,Asia,Beauty,Pretty,8,445.92,26.9,Michelle Andersen,Debit Card,Returned,2607.74,907.37,2020-07,2020,3567.36
0503717b-d058-4b67-9e93-289cf5409672,2020-07-25,a2f4b464-4f24-4284-8bfd-2340b5810a08,Joanna Hardy,South America,Sports,I,1,451.68,9.68,Charles Smith,Amazon Pay,Completed,407.96,141.95,2020-07,2020,451.68
db21ba37-a425-475c-a6ba-ab0083a7e424,2020-07-27,bdf7916d-f970-471c-8fb1-6e969a3b1598,Holly Johnson,Asia,Home & Kitchen,Pattern,1,486.13,25.78,Caleb Camacho,Credit Card,Pending,360.81,125.55,2020-07,2020,486.13
21c93e95-9b5d-4170-a52f-2e29e76cc0af,2020-07-27,80c316a3-eadc-4ba9-b1a0-76d20a38b09c,Kimberly Smith,South America,Clothing,Read,6,38.71,2.78,Caitlyn Boyd,Amazon Pay,Cancelled,225.8,78.57,2020-07,2020,232.26
2bdc8e38-82d5-4faa-bd1f-622df82d5e00,2020-07-28,4a9a6fee-cf49-46c7-9f29-bba9ff3fa25d,Sarah Martin,Europe,Beauty,Campaign,9,145.83,16.89,Kristen Ramos,PayPal,Returned,1090.79,379.55,2020-07,2020,1312.47
0e976c88-9591-4b76-976f-169446816dac,2020-07-28,7559856b-46a3-4f24-b6f6-1e5c57342a5b,Peter Chan,North America,Toys,Prepare,10,218.71,7.48,Susan Edwards,Debit Card,Cancelled,2023.5,704.09,2020-07,2020,2187.1
d97efb61-f41a-41ee-829b-67ea5e1ea1d8,2020-07-28,469d4424-2d5a-437e-be0c-99340145144d,Jennifer Holmes,Australia,Toys,Vote,10,168.43,6.3,Diane Andrews,Gift Card,Pending,1578.19,549.14,2020-07,2020,1684.3000000000002
71b7c502-8b79-430c-9e1d-f1afd546070f,2020-07-29,ade2de09-da96-4f6b-811e-aae31cfc996d,Allison Burnett,Asia,Books,Yet,4,126.91,2.16,Kristen Ramos,PayPal,Cancelled,496.67,172.82,2020-07,2020,507.64
49bc2dee-b20f-45e2-accf-25e7a666d361,2020-07-29,110efdc6-75e6-4da4-9076-a5b4a40d27aa,Susan Cooper,Australia,Sports,Bank,7,308.85,26.48,Roger Brown,Credit Card,Cancelled,1589.47,553.06,2020-07,2020,2161.9500000000003
441bf33c-fe2c-4d04-b2d5-a5d167a37497,2020-07-29,3090de2e-307d-4a5f-82e4-06eaff6318ed,Kimberly Colon,Europe,Electronics,Gas,1,82.21,6.25,Roger Brown,Amazon Pay,Returned,77.07,26.82,2020-07,2020,82.21
6d7cc022-e1cb-4bd4-a76d-bb5001d8877f,2020-07-30,c5115174-8c74-4d71-b4e4-b065fa0c3fdc,Sonya White,Europe,Clothing,Wait,3,485.7,16.75,Charles Smith,Debit Card,Completed,1213.04,422.08,2020-07,2020,1457.1
96daea1c-0bea-4d61-8903-cf6191165b60,2020-07-31,857c59eb-ec4e-42f9-a450-7871eb4c63d5,James Holmes,Europe,Clothing,Throw,4,98.12,13.39,Steven Coleman,Debit Card,Completed,339.93,118.28,2020-07,2020,392.48
e7a14242-3fee-4e00-a3d1-fc04abbf4d41,2020-08-02,d14a96e6-d7d7-4051-b9e2-508251bcd1e6,James Mayer,South America,Clothing,Important,3,365.04,11.8,Mary Scott,Debit Card,Returned,965.9,336.09,2020-08,2020,1095.1200000000001
ee15e164-a47c-4422-b2e5-7c031099f93a,2020-08-02,642e2f43-bf7b-4e34-af94-9d6658c94f0d,Cynthia Jenkins,Australia,Beauty,Imagine,6,429.65,14.64,Roger Brown,Debit Card,Returned,2200.5,765.67,2020-08,2020,2577.8999999999996
bf59b94f-9353-4501-a603-a6d113ccbfdd,2020-08-02,8703cf7e-699a-4434-ab9f-75f03e70cd5e,Peter Ferguson,Australia,Sports,Agreement,7,339.69,6.03,Caitlyn Boyd,Credit Card,Returned,2234.45,777.49,2020-08,2020,2377.83
3cd6940b-554a-4df8-a7b4-65d1f29d5e06,2020-08-03,46142107-d876-4698-ab79-941a4adca07f,Gail Morse,Asia,Toys,Keep,6,80.16,10.01,Charles Smith,Amazon Pay,Completed,432.82,150.6,2020-08,2020,480.96
c517a4b9-9527-42e1-ae82-5d1d2fe97331,2020-08-03,74d56b23-0e75-4d5f-a3dd-2702ca725530,Russell Flores,Europe,Books,Alone,9,257.68,27.96,Susan Edwards,Gift Card,Returned,1670.69,581.32,2020-08,2020,2319.12
1f58eb82-d572-4796-a2b3-cd1dbbfb1044,2020-08-03,e184fffa-fd1c-456c-8a02-1b644f95665d,Julia Yu,South America,Toys,Friend,10,286.82,0.34,Caleb Camacho,Debit Card,Completed,2858.45,994.61,2020-08,2020,2868.2
6e457f13-dad2-49a0-8486-b2b8e9b90478,2020-08-04,fcb0a1b0-23a6-4ac3-b3da-71f2678795bc,Kristi Lozano,South America,Sports,Present,9,475.98,21.59,Sandra Luna,Credit Card,Completed,3358.94,1168.76,2020-08,2020,4283.82
1b41123b-a84a-481e-a050-3add72aab121,2020-08-05,3b716cba-c2e8-40db-9a7d-c86858155d2e,Michael Kane,North America,Clothing,Leg,1,463.01,23.87,Mary Scott,PayPal,Pending,352.49,122.65,2020-08,2020,463.01
9c2d8e7e-f131-4259-b986-34a2471e0a3e,2020-08-05,6f8cd323-6412-442f-8635-363204753a83,Emily Howell,North America,Electronics,Town,4,64.56,3.12,Steven Coleman,Amazon Pay,Cancelled,250.18,87.05,2020-08,2020,258.24
eb9fe815-b6c1-4231-abbc-94c8f96587aa,2020-08-06,77452d6e-400f-4fad-a035-c89c9b8a4aa4,Daniel Watkins,Australia,Electronics,Seem,8,356.13,19.01,Charles Smith,PayPal,Returned,2307.44,802.88,2020-08,2020,2849.04
26133422-ed61-43bb-b4b2-7cb734150771,2020-08-06,9af855c0-bfb1-49ff-a260-c86ac9b35a15,Christina Peterson,South America,Home & Kitchen,Better,5,231.36,4.66,Diane Andrews,Debit Card,Completed,1102.89,383.76,2020-08,2020,1156.8000000000002
42757294-5acb-4430-9c22-16e234d77454,2020-08-06,a7a119a2-1ae1-4d20-9136-c082f40a08c9,Teresa Tapia,Asia,Beauty,Agree,3,128.02,26.05,Adam Smith,Credit Card,Completed,284.01,98.82,2020-08,2020,384.06000000000006
